time;DNI;DHI;gamma;psi
7524;2;53;23.48;-1.58
7525;11;68;22.41;13.89
7526;123;77;18.82;28.67
7527;197;44;13.08;42.29
7528;85;10;5.69;54.68
7529;0;0;0;66.11
7530;0;0;0;77
7531;0;0;0;87.91
7532;0;0;0;99.55
7533;0;0;0;112.91
7534;0;0;0;129.46
7535;0;0;0;150.87
7536;0;0;0;177.19
7537;0;0;0;-155.81
7538;0;0;0;-133.2
7539;0;0;0;-115.77
7540;0;0;0;-101.89
7541;0;0;0;-90.02
7542;0;0;0;-79.03
7543;0;0;0;-68.2
7544;0;14;3.79;-56.94
7545;0;26;11.45;-44.79
7546;0;27;17.56;-31.47
7547;0;25;21.61;-16.95
7548;0;25;23.21;-1.61
7549;0;20;22.16;13.81
7550;0;11;18.58;28.55
7551;0;6;12.86;42.13
7552;0;1;5.48;54.5
7553;0;0;0;65.91
7554;0;0;0;76.79
7555;0;0;0;87.68
7556;0;0;0;99.3
7557;0;0;0;112.65
7558;0;0;0;129.19
7559;0;0;0;150.65
7560;0;0;0;177.11
7561;0;0;0;-155.73
7562;0;0;0;-133.04
7563;0;0;0;-115.58
7564;0;0;0;-101.71
7565;0;0;0;-89.84
7566;0;0;0;-78.88
7567;0;0;0;-68.06
7568;0;9;3.55;-56.82
7569;0;15;11.21;-44.7
7570;59;37;17.3;-31.41
7571;210;76;21.35;-16.93
7572;359;91;22.95;-1.65
7573;400;84;21.91;13.72
7574;351;79;18.35;28.42
7575;220;53;12.65;41.97
7576;61;14;5.29;54.32
7577;0;0;0;65.72
7578;0;0;0;76.58
7579;0;0;0;87.46
7580;0;0;0;99.06
7581;0;0;0;112.39
7582;0;0;0;128.93
7583;0;0;0;150.42
7584;0;0;0;177.01
7585;0;0;0;-155.67
7586;0;0;0;-132.88
7587;0;0;0;-115.4
7588;0;0;0;-101.54
7589;0;0;0;-89.68
7590;0;0;0;-78.73
7591;0;0;0;-67.93
7592;254;36;3.32;-56.7
7593;413;58;10.96;-44.61
7594;458;88;17.05;-31.35
7595;328;139;21.09;-16.92
7596;204;149;22.69;-1.68
7597;243;114;21.66;13.64
7598;213;82;18.12;28.29
7599;121;49;12.44;41.81
7600;55;14;5.1;54.14
7601;0;0;0;65.53
7602;0;0;0;76.38
7603;0;0;0;87.24
7604;0;0;0;98.82
7605;0;0;0;112.13
7606;0;0;0;128.66
7607;0;0;0;150.2
7608;0;0;0;176.92
7609;0;0;0;-155.61
7610;0;0;0;-132.73
7611;0;0;0;-115.23
7612;0;0;0;-101.37
7613;0;0;0;-89.52
7614;0;0;0;-78.58
7615;0;0;0;-67.8
7616;370;33;3.09;-56.59
7617;439;65;10.72;-44.52
7618;453;89;16.8;-31.3
7619;508;93;20.84;-16.91
7620;511;93;22.44;-1.73
7621;540;83;21.42;13.55
7622;468;69;17.9;28.16
7623;296;47;12.24;41.66
7624;131;12;4.92;53.97
7625;0;0;0;65.33
7626;0;0;0;76.17
7627;0;0;0;87.02
7628;0;0;0;98.58
7629;0;0;0;111.87
7630;0;0;0;128.38
7631;0;0;0;149.96
7632;0;0;0;176.81
7633;0;0;0;-155.56
7634;0;0;0;-132.59
7635;0;0;0;-115.07
7636;0;0;0;-101.21
7637;0;0;0;-89.37
7638;0;0;0;-78.45
7639;0;0;0;-67.67
7640;0;15;2.87;-56.49
7641;1;29;10.49;-44.44
7642;10;46;16.55;-31.25
7643;18;78;20.59;-16.9
7644;15;84;22.19;-1.77
7645;14;57;21.19;13.46
7646;13;40;17.68;28.03
7647;10;26;12.04;41.5
7648;5;9;4.74;53.79
7649;0;0;0;65.14
7650;0;0;0;75.97
7651;0;0;0;86.8
7652;0;0;0;98.34
7653;0;0;0;111.61
7654;0;0;0;128.11
7655;0;0;0;149.72
7656;0;0;0;176.7
7657;0;0;0;-155.52
7658;0;0;0;-132.46
7659;0;0;0;-114.91
7660;0;0;0;-101.05
7661;0;0;0;-89.22
7662;0;0;0;-78.31
7663;0;0;0;-67.56
7664;5;32;2.65;-56.39
7665;56;80;10.25;-44.36
7666;75;127;16.31;-31.21
7667;118;150;20.34;-16.9
7668;167;153;21.95;-1.82
7669;92;137;20.96;13.36
7670;39;105;17.47;27.9
7671;30;57;11.86;41.34
7672;12;14;4.57;53.62
7673;0;0;0;64.95
7674;0;0;0;75.76
7675;0;0;0;86.58
7676;0;0;0;98.1
7677;0;0;0;111.35
7678;0;0;0;127.84
7679;0;0;0;149.48
7680;0;0;0;176.58
7681;0;0;0;-155.48
7682;0;0;0;-132.33
7683;0;0;0;-114.76
7684;0;0;0;-100.9
7685;0;0;0;-89.08
7686;0;0;0;-78.19
7687;0;0;0;-67.45
7688;17;38;2.42;-56.29
7689;53;92;10.03;-44.29
7690;110;127;16.08;-31.17
7691;209;126;20.11;-16.91
7692;224;113;21.72;-1.87
7693;243;99;20.74;13.27
7694;257;69;17.27;27.77
7695;217;32;11.67;41.18
7696;114;8;4.41;53.44
7697;0;0;0;64.77
7698;0;0;0;75.56
7699;0;0;0;86.36
7700;0;0;0;97.86
7701;0;0;0;111.09
7702;0;0;0;127.56
7703;0;0;0;149.24
7704;0;0;0;176.46
7705;0;0;0;-155.46
7706;0;0;0;-132.21
7707;0;0;0;-114.61
7708;0;0;0;-100.76
7709;0;0;0;-88.95
7710;0;0;0;-78.07
7711;0;0;0;-67.34
7712;14;33;2.21;-56.2
7713;69;80;9.8;-44.23
7714;142;122;15.84;-31.14
7715;295;122;19.87;-16.92
7716;423;101;21.49;-1.92
7717;485;87;20.52;13.17
7718;386;71;17.07;27.64
7719;223;44;11.49;41.03
7720;108;13;4.25;53.27
7721;0;0;0;64.58
7722;0;0;0;75.36
7723;0;0;0;86.14
7724;0;0;0;97.63
7725;0;0;0;110.83
7726;0;0;0;127.29
7727;0;0;0;148.99
7728;0;0;0;176.32
7729;0;0;0;-155.44
7730;0;0;0;-132.1
7731;0;0;0;-114.47
7732;0;0;0;-100.62
7733;0;0;0;-88.82
7734;0;0;0;-77.95
7735;0;0;0;-67.24
7736;195;26;1.99;-56.12
7737;462;54;9.58;-44.17
7738;456;84;15.61;-31.11
7739;294;109;19.64;-16.93
7740;157;122;21.27;-1.98
7741;156;115;20.31;13.07
7742;152;87;16.88;27.5
7743;119;46;11.32;40.87
7744;71;12;4.1;53.09
7745;0;0;0;64.39
7746;0;0;0;75.16
7747;0;0;0;85.93
7748;0;0;0;97.39
7749;0;0;0;110.57
7750;0;0;0;127.01
7751;0;0;0;148.73
7752;0;0;0;176.19
7753;0;0;0;-155.43
7754;0;0;0;-132
7755;0;0;0;-114.34
7756;0;0;0;-100.49
7757;0;0;0;-88.7
7758;0;0;0;-77.84
7759;0;0;0;-67.14
7760;2;20;1.78;-56.04
7761;5;50;9.36;-44.12
7762;12;85;15.39;-31.09
7763;25;113;19.42;-16.94
7764;25;104;21.05;-2.04
7765;13;83;20.11;12.97
7766;25;65;16.69;27.37
7767;32;37;11.16;40.71
7768;11;11;3.95;52.92
7769;0;0;0;64.21
7770;0;0;0;74.97
7771;0;0;0;85.72
7772;0;0;0;97.16
7773;0;0;0;110.32
7774;0;0;0;126.74
7775;0;0;0;148.48
7776;0;0;0;176.04
7777;0;0;0;-155.42
7778;0;0;0;-131.9
7779;0;0;0;-114.22
7780;0;0;0;-100.37
7781;0;0;0;-88.59
7782;0;0;0;-77.74
7783;0;0;0;-67.05
7784;100;36;1.57;-55.97
7785;161;84;9.15;-44.07
7786;151;126;15.17;-31.07
7787;205;150;19.2;-16.96
7788;132;146;20.84;-2.1
7789;38;130;19.91;12.87
7790;64;97;16.51;27.24
7791;120;46;11;40.56
7792;77;11;3.81;52.75
7793;0;0;0;64.03
7794;0;0;0;74.77
7795;0;0;0;85.51
7796;0;0;0;96.93
7797;0;0;0;110.06
7798;0;0;0;126.46
7799;0;0;0;148.22
7800;0;0;0;175.89
7801;0;0;0;-155.43
7802;0;0;0;-131.82
7803;0;0;0;-114.1
7804;0;0;0;-100.25
7805;0;0;0;-88.48
7806;0;0;0;-77.64
7807;0;0;0;-66.97
7808;245;26;1.37;-55.91
7809;567;50;8.93;-44.02
7810;681;62;14.96;-31.05
7811;731;68;18.99;-16.99
7812;734;69;20.63;-2.16
7813;700;64;19.72;12.77
7814;610;54;16.34;27.11
7815;448;32;10.85;40.41
7816;0;9;3.68;52.58
7817;0;0;0;63.85
7818;0;0;0;74.58
7819;0;0;0;85.3
7820;0;0;0;96.7
7821;0;0;0;109.81
7822;0;0;0;126.19
7823;0;0;0;147.96
7824;0;0;0;175.73
7825;0;0;0;-155.44
7826;0;0;0;-131.74
7827;0;0;0;-114
7828;0;0;0;-100.14
7829;0;0;0;-88.38
7830;0;0;0;-77.55
7831;0;0;0;-66.89
7832;166;22;1.17;-55.85
7833;266;51;8.73;-43.99
7834;150;88;14.75;-31.04
7835;244;96;18.78;-17.01
7836;421;79;20.43;-2.23
7837;326;73;19.53;12.66
7838;163;67;16.18;26.97
7839;91;39;10.7;40.25
7840;0;8;3.55;52.42
7841;0;0;0;63.67
7842;0;0;0;74.39
7843;0;0;0;85.1
7844;0;0;0;96.48
7845;0;0;0;109.56
7846;0;0;0;125.92
7847;0;0;0;147.69
7848;0;0;0;175.56
7849;0;0;0;-155.47
7850;0;0;0;-131.67
7851;0;0;0;-113.9
7852;0;0;0;-100.04
7853;0;0;0;-88.28
7854;0;0;0;-77.47
7855;0;0;0;-66.82
7856;6;8;0.97;-55.79
7857;35;37;8.53;-43.95
7858;86;80;14.54;-31.04
7859;156;108;18.57;-17.04
7860;152;112;20.24;-2.3
7861;132;100;19.35;12.56
7862;140;71;16.02;26.84
7863;137;30;10.56;40.1
7864;0;6;3.43;52.25
7865;0;0;0;63.49
7866;0;0;0;74.2
7867;0;0;0;84.89
7868;0;0;0;96.26
7869;0;0;0;109.31
7870;0;0;0;125.64
7871;0;0;0;147.42
7872;0;0;0;175.39
7873;0;0;0;-155.5
7874;0;0;0;-131.6
7875;0;0;0;-113.8
7876;0;0;0;-99.94
7877;0;0;0;-88.19
7878;0;0;0;-77.39
7879;0;0;0;-66.76
7880;29;23;0.78;-55.74
7881;177;65;8.33;-43.92
7882;371;96;14.34;-31.04
7883;471;104;18.38;-17.08
7884;351;103;20.05;-2.37
7885;179;100;19.18;12.45
7886;284;76;15.86;26.71
7887;312;33;10.43;39.95
7888;0;8;3.32;52.08
7889;0;0;0;63.32
7890;0;0;0;74.02
7891;0;0;0;84.69
7892;0;0;0;96.04
7893;0;0;0;109.06
7894;0;0;0;125.37
7895;0;0;0;147.15
7896;0;0;0;175.21
7897;0;0;0;-155.54
7898;0;0;0;-131.55
7899;0;0;0;-113.72
7900;0;0;0;-99.85
7901;0;0;0;-88.11
7902;0;0;0;-77.32
7903;0;0;0;-66.7
7904;173;25;0.59;-55.7
7905;372;56;8.13;-43.9
7906;499;69;14.15;-31.05
7907;551;86;18.19;-17.12
7908;570;90;19.87;-2.44
7909;583;75;19.01;12.34
7910;458;62;15.72;26.57
7911;309;34;10.31;39.8
7912;0;8;3.21;51.92
7913;0;0;0;63.14
7914;0;0;0;73.83
7915;0;0;0;84.5
7916;0;0;0;95.82
7917;0;0;0;108.82
7918;0;0;0;125.1
7919;0;0;0;146.88
7920;0;0;0;175.02
7921;0;0;0;-155.59
7922;0;0;0;-131.51
7923;0;0;0;-113.64
7924;0;0;0;-99.77
7925;0;0;0;-88.03
7926;0;0;0;-77.25
7927;0;0;0;-66.64
7928;53;33;0.4;-55.66
7929;65;75;7.95;-43.88
7930;18;94;13.96;-31.06
7931;9;93;18;-17.16
7932;4;86;19.69;-2.52
7933;2;69;18.85;12.24
7934;1;40;15.58;26.44
7935;0;15;10.19;39.65
7936;0;3;3.11;51.76
7937;0;0;0;62.97
7938;0;0;0;73.65
7939;0;0;0;84.3
7940;0;0;0;95.61
7941;0;0;0;108.58
7942;0;0;0;124.83
7943;0;0;0;146.61
7944;0;0;0;174.83
7945;0;0;0;-155.64
7946;0;0;0;-131.47
7947;0;0;0;-113.57
7948;0;0;0;-99.69
7949;0;0;0;-87.96
7950;0;0;0;-77.19
7951;0;0;0;-66.6
7952;151;24;0.22;-55.63
7953;446;51;7.76;-43.87
7954;619;64;13.78;-31.07
7955;658;71;17.82;-17.2
7956;622;71;19.52;-2.6
7957;546;71;18.7;12.13
7958;486;58;15.44;26.31
7959;306;29;10.07;39.5
7960;0;7;3.02;51.6
7961;0;0;0;62.81
7962;0;0;0;73.47
7963;0;0;0;84.11
7964;0;0;0;95.4
7965;0;0;0;108.35
7966;0;0;0;124.57
7967;0;0;0;146.34
7968;0;0;0;174.63
7969;0;0;0;-155.71
7970;0;0;0;-131.44
7971;0;0;0;-113.51
7972;0;0;0;-99.63
7973;0;0;0;-87.9
7974;0;0;0;-77.13
7975;0;0;0;-66.55
7976;124;25;0.04;-55.6
7977;380;56;7.58;-43.87
7978;375;91;13.6;-31.09
7979;241;116;17.65;-17.25
7980;269;103;19.36;-2.68
7981;308;78;18.55;12.02
7982;315;57;15.32;26.17
7983;280;31;9.97;39.35
7984;0;7;2.93;51.44
7985;0;0;0;62.64
7986;0;0;0;73.3
7987;0;0;0;83.92
7988;0;0;0;95.19
7989;0;0;0;108.11
7990;0;0;0;124.3
7991;0;0;0;146.07
7992;0;0;0;174.43
7993;0;0;0;-155.78
7994;0;0;0;-131.42
7995;0;0;0;-113.46
7996;0;0;0;-99.57
7997;0;0;0;-87.84
7998;0;0;0;-77.09
7999;0;0;0;-66.52
8000;145;23;0;-55.58
8001;290;62;7.41;-43.86
8002;363;86;13.42;-31.11
8003;522;87;17.48;-17.31
8004;576;81;19.2;-2.77
8005;406;87;18.42;11.9
8006;231;78;15.2;26.04
8007;186;38;9.87;39.2
8008;0;7;2.85;51.29
8009;0;0;0;62.48
8010;0;0;0;73.13
8011;0;0;0;83.74
8012;0;0;0;94.99
8013;0;0;0;107.88
8014;0;0;0;124.04
8015;0;0;0;145.79
8016;0;0;0;174.22
8017;0;0;0;-155.87
8018;0;0;0;-131.41
8019;0;0;0;-113.41
8020;0;0;0;-99.52
8021;0;0;0;-87.79
8022;0;0;0;-77.04
8023;0;0;0;-66.49
8024;2;15;0;-55.56
8025;9;40;7.24;-43.87
8026;9;61;13.25;-31.14
8027;4;77;17.32;-17.36
8028;5;77;19.05;-2.85
8029;3;55;18.28;11.79
8030;0;36;15.09;25.91
8031;32;19;9.78;39.06
8032;0;3;2.78;51.14
8033;0;0;0;62.32
8034;0;0;0;72.96
8035;0;0;0;83.56
8036;0;0;0;94.79
8037;0;0;0;107.66
8038;0;0;0;123.78
8039;0;0;0;145.52
8040;0;0;0;174
8041;0;0;0;-155.96
8042;0;0;0;-131.41
8043;0;0;0;-113.37
8044;0;0;0;-99.47
8045;0;0;0;-87.75
8046;0;0;0;-77.01
8047;0;0;0;-66.46
8048;88;23;0;-55.55
8049;175;57;7.07;-43.87
8050;244;85;13.09;-31.17
8051;284;104;17.16;-17.42
8052;290;108;18.91;-2.94
8053;256;98;18.16;11.68
8054;203;72;14.98;25.78
8055;209;33;9.69;38.91
8056;0;7;2.71;50.98
8057;0;0;0;62.16
8058;0;0;0;72.79
8059;0;0;0;83.38
8060;0;0;0;94.59
8061;0;0;0;107.44
8062;0;0;0;123.53
8063;0;0;0;145.25
8064;0;0;0;173.79
8065;0;0;0;-156.06
8066;0;0;0;-131.42
8067;0;0;0;-113.35
8068;0;0;0;-99.43
8069;0;0;0;-87.72
8070;0;0;0;-76.98
8071;0;0;0;-66.44
8072;84;20;0;-55.55
8073;138;54;6.91;-43.89
8074;105;89;12.93;-31.2
8075;80;99;17.01;-17.48
8076;38;84;18.77;-3.03
8077;9;63;18.04;11.56
8078;7;41;14.88;25.65
8079;6;24;9.61;38.77
8080;0;7;2.65;50.84
8081;0;0;0;62.01
8082;0;0;0;72.63
8083;0;0;0;83.21
8084;0;0;0;94.4
8085;0;0;0;107.22
8086;0;0;0;123.28
8087;0;0;0;144.97
8088;0;0;0;173.56
8089;0;0;0;-156.17
8090;0;0;0;-131.44
8091;0;0;0;-113.33
8092;0;0;0;-99.4
8093;0;0;0;-87.69
8094;0;0;0;-76.96
8095;0;0;0;-66.43
8096;2;4;0;-55.55
8097;8;7;6.76;-43.9
8098;19;47;12.78;-31.24
8099;128;87;16.87;-17.55
8100;309;94;18.64;-3.12
8101;364;93;17.93;11.45
8102;264;68;14.79;25.51
8103;93;31;9.54;38.63
8104;0;6;2.59;50.69
8105;0;0;0;61.85
8106;0;0;0;72.47
8107;0;0;0;83.04
8108;0;0;0;94.22
8109;0;0;0;107.01
8110;0;0;0;123.03
8111;0;0;0;144.7
8112;0;0;0;173.33
8113;0;0;0;-156.29
8114;0;0;0;-131.47
8115;0;0;0;-113.31
8116;0;0;0;-99.38
8117;0;0;0;-87.66
8118;0;0;0;-76.94
8119;0;0;0;-66.42
8120;216;19;0;-55.55
8121;517;44;6.61;-43.92
8122;644;59;12.64;-31.29
8123;694;66;16.73;-17.62
8124;695;68;18.52;-3.21
8125;643;64;17.82;11.34
8126;400;61;14.7;25.38
8127;100;37;9.47;38.49
8128;0;7;2.54;50.55
8129;0;0;0;61.71
8130;0;0;0;72.32
8131;0;0;0;82.87
8132;0;0;0;94.03
8133;0;0;0;106.8
8134;0;0;0;122.79
8135;0;0;0;144.43
8136;0;0;0;173.1
8137;0;0;0;-156.41
8138;0;0;0;-131.5
8139;0;0;0;-113.31
8140;0;0;0;-99.36
8141;0;0;0;-87.65
8142;0;0;0;-76.93
8143;0;0;0;-66.42
8144;161;19;0;-55.56
8145;286;48;6.46;-43.95
8146;313;74;12.5;-31.33
8147;315;99;16.6;-17.69
8148;234;110;18.41;-3.31
8149;181;102;17.72;11.22
8150;95;79;14.63;25.26
8151;22;41;9.41;38.36
8152;0;9;2.5;50.4
8153;0;0;0;61.56
8154;0;0;0;72.17
8155;0;0;0;82.71
8156;0;0;0;93.86
8157;0;0;0;106.6
8158;0;0;0;122.55
8159;0;0;0;144.17
8160;0;0;0;172.86
8161;0;0;0;-156.55
8162;0;0;0;-131.55
8163;0;0;0;-113.32
8164;0;0;0;-99.36
8165;0;0;0;-87.64
8166;0;0;0;-76.92
8167;0;0;0;-66.42
8168;74;20;0;-55.58
8169;161;60;6.32;-43.98
8170;255;85;12.36;-31.39
8171;325;74;16.48;-17.76
8172;212;72;18.3;-3.41
8173;56;58;17.63;11.1
8174;10;29;14.55;25.13
8175;9;16;9.36;38.22
8176;0;3;2.47;50.27
8177;0;0;0;61.42
8178;0;0;0;72.02
8179;0;0;0;82.56
8180;0;0;0;93.68
8181;0;0;0;106.4
8182;0;0;0;122.32
8183;0;0;0;143.9
8184;0;0;0;172.62
8185;0;0;0;-156.69
8186;0;0;0;-131.6
8187;0;0;0;-113.33
8188;0;0;0;-99.36
8189;0;0;0;-87.64
8190;0;0;0;-76.93
8191;0;0;0;-66.43
8192;2;12;0;-55.6
8193;13;38;6.19;-44.02
8194;15;62;12.24;-31.44
8195;16;70;16.36;-17.84
8196;15;71;18.19;-3.5
8197;20;71;17.55;10.99
8198;19;52;14.49;25
8199;2;21;9.32;38.09
8200;0;4;2.44;50.13
8201;0;0;0;61.28
8202;0;0;0;71.88
8203;0;0;0;82.4
8204;0;0;0;93.52
8205;0;0;0;106.2
8206;0;0;0;122.09
8207;0;0;0;143.64
8208;0;0;0;172.38
8209;0;0;0;-156.84
8210;0;0;0;-131.67
8211;0;0;0;-113.35
8212;0;0;0;-99.36
8213;0;0;0;-87.64
8214;0;0;0;-76.93
8215;0;0;0;-66.45
8216;48;21;0;-55.62
8217;214;54;6.06;-44.06
8218;441;67;12.12;-31.5
8219;585;67;16.25;-17.92
8220;602;69;18.1;-3.6
8221;459;65;17.47;10.87
8222;346;54;14.43;24.87
8223;181;29;9.28;37.96
8224;0;6;2.42;50
8225;0;0;0;61.14
8226;0;0;0;71.74
8227;0;0;0;82.26
8228;0;0;0;93.35
8229;0;0;0;106.02
8230;0;0;0;121.87
8231;0;0;0;143.38
8232;0;0;0;172.14
8233;0;0;0;-157
8234;0;0;0;-131.74
8235;0;0;0;-113.38
8236;0;0;0;-99.38
8237;0;0;0;-87.65
8238;0;0;0;-76.95
8239;0;0;0;-66.47
8240;44;17;0;-55.66
8241;145;52;5.94;-44.11
8242;314;72;12;-31.56
8243;443;70;16.15;-18
8244;411;64;18.01;-3.71
8245;362;64;17.4;10.76
8246;406;55;14.38;24.75
8247;225;29;9.25;37.83
8248;0;7;2.4;49.87
8249;0;0;0;61.01
8250;0;0;0;71.6
8251;0;0;0;82.11
8252;0;0;0;93.2
8253;0;0;0;105.84
8254;0;0;0;121.65
8255;0;0;0;143.12
8256;0;0;0;171.89
8257;0;0;0;-157.17
8258;0;0;0;-131.82
8259;0;0;0;-113.42
8260;0;0;0;-99.4
8261;0;0;0;-87.67
8262;0;0;0;-76.97
8263;0;0;0;-66.49
8264;0;0;0;-55.69
8265;0;15;5.82;-44.16
8266;0;29;11.89;-31.63
8267;0;36;16.05;-18.09
8268;0;34;17.93;-3.81
8269;0;29;17.34;10.64
8270;0;19;14.34;24.63
8271;0;7;9.22;37.7
8272;0;1;2.39;49.74
8273;0;0;0;60.89
8274;0;0;0;71.47
8275;0;0;0;81.97
8276;0;0;0;93.04
8277;0;0;0;105.66
8278;0;0;0;121.44
8279;0;0;0;142.87
8280;0;0;0;171.64
8281;0;0;0;-157.34
8282;0;0;0;-131.91
8283;0;0;0;-113.47
8284;0;0;0;-99.43
8285;0;0;0;-87.7
8286;0;0;0;-76.99
8287;0;0;0;-66.53
8288;0;0;0;-55.73
8289;14;21;5.71;-44.21
8290;4;23;11.79;-31.7
8291;39;74;15.96;-18.17
8292;144;122;17.85;-3.91
8293;171;101;17.28;10.53
8294;126;76;14.3;24.5
8295;61;42;9.21;37.58
8296;0;8;2.39;49.62
8297;0;0;0;60.76
8298;0;0;0;71.35
8299;0;0;0;81.84
8300;0;0;0;92.9
8301;0;0;0;105.49
8302;0;0;0;121.23
8303;0;0;0;142.62
8304;0;0;0;171.39
8305;0;0;0;-157.53
8306;0;0;0;-132.01
8307;0;0;0;-113.53
8308;0;0;0;-99.47
8309;0;0;0;-87.73
8310;0;0;0;-77.03
8311;0;0;0;-66.56
8312;186;15;0;-55.78
8313;458;40;5.6;-44.27
8314;571;60;11.69;-31.77
8315;641;66;15.87;-18.26
8316;664;66;17.79;-4.02
8317;446;80;17.23;10.41
8318;181;78;14.28;24.38
8319;56;38;9.19;37.46
8320;0;7;2.4;49.49
8321;0;0;0;60.64
8322;0;0;0;71.22
8323;0;0;0;81.71
8324;0;0;0;92.76
8325;0;0;0;105.33
8326;0;0;0;121.03
8327;0;0;0;142.38
8328;0;0;0;171.13
8329;0;0;0;-157.71
8330;0;0;0;-132.12
8331;0;0;0;-113.59
8332;0;0;0;-99.51
8333;0;0;0;-87.77
8334;0;0;0;-77.06
8335;0;0;0;-66.61
8336;182;14;0;-55.83
8337;433;42;5.5;-44.33
8338;431;66;11.6;-31.85
8339;314;80;15.8;-18.36
8340;383;77;17.73;-4.12
8341;496;65;17.19;10.29
8342;396;55;14.25;24.26
8343;149;30;9.19;37.34
8344;0;6;2.41;49.38
8345;0;0;0;60.52
8346;0;0;0;71.11
8347;0;0;0;81.59
8348;0;0;0;92.62
8349;0;0;0;105.17
8350;0;0;0;120.84
8351;0;0;0;142.14
8352;0;0;0;170.88
8353;0;0;0;-157.91
8354;0;0;0;-132.24
8355;0;0;0;-113.66
8356;0;0;0;-99.57
8357;0;0;0;-87.81
8358;0;0;0;-77.11
8359;0;0;0;-66.65
8360;69;16;0;-55.89
8361;230;46;5.41;-44.4
8362;415;62;11.52;-31.93
8363;516;69;15.73;-18.45
8364;507;76;17.67;-4.23
8365;511;71;17.16;10.18
8366;459;55;14.24;24.15
8367;193;29;9.19;37.22
8368;0;7;2.42;49.26
8369;0;0;0;60.41
8370;0;0;0;70.99
8371;0;0;0;81.47
8372;0;0;0;92.49
8373;0;0;0;105.02
8374;0;0;0;120.65
8375;0;0;0;141.91
8376;0;0;0;170.62
8377;0;0;0;-158.11
8378;0;0;0;-132.37
8379;0;0;0;-113.74
8380;0;0;0;-99.63
8381;0;0;0;-87.86
8382;0;0;0;-77.16
8383;0;0;0;-66.71
8384;113;14;0;-55.95
8385;380;40;5.32;-44.47
8386;584;59;11.44;-32.02
8387;615;73;15.66;-18.55
8388;590;74;17.63;-4.34
8389;550;68;17.13;10.06
8390;379;61;14.23;24.03
8391;121;33;9.2;37.11
8392;0;6;2.45;49.15
8393;0;0;0;60.3
8394;0;0;0;70.88
8395;0;0;0;81.36
8396;0;0;0;92.37
8397;0;0;0;104.87
8398;0;0;0;120.48
8399;0;0;0;141.68
8400;0;0;0;170.37
8401;0;0;0;-158.32
8402;0;0;0;-132.51
8403;0;0;0;-113.83
8404;0;0;0;-99.69
8405;0;0;0;-87.92
8406;0;0;0;-77.22
8407;0;0;0;-66.77
8408;0;0;0;-56.01
8409;5;31;5.24;-44.55
8410;5;43;11.37;-32.1
8411;22;42;15.61;-18.65
8412;19;31;17.59;-4.45
8413;1;19;17.11;9.95
8414;0;11;14.23;23.91
8415;0;7;9.22;36.99
8416;0;2;2.48;49.04
8417;0;0;0;60.2
8418;0;0;0;70.78
8419;0;0;0;81.25
8420;0;0;0;92.25
8421;0;0;0;104.74
8422;0;0;0;120.3
8423;0;0;0;141.46
8424;0;0;0;170.12
8425;0;0;0;-158.54
8426;0;0;0;-132.65
8427;0;0;0;-113.93
8428;0;0;0;-99.77
8429;0;0;0;-87.98
8430;0;0;0;-77.28
8431;0;0;0;-66.83
8432;0;0;0;-56.08
8433;0;6;5.16;-44.62
8434;0;11;11.3;-32.19
8435;0;18;15.56;-18.75
8436;2;23;17.56;-4.56
8437;2;16;17.1;9.83
8438;0;10;14.24;23.8
8439;0;6;9.24;36.88
8440;0;1;2.51;48.94
8441;0;0;0;60.1
8442;0;0;0;70.68
8443;0;0;0;81.15
8444;0;0;0;92.14
8445;0;0;0;104.61
8446;0;0;0;120.14
8447;0;0;0;141.24
8448;0;0;0;169.86
8449;0;0;0;-158.76
8450;0;0;0;-132.8
8451;0;0;0;-114.04
8452;0;0;0;-99.85
8453;0;0;0;-88.06
8454;0;0;0;-77.35
8455;0;0;0;-66.9
8456;0;0;0;-56.16
8457;267;45;5.09;-44.71
8458;523;61;11.24;-32.29
8459;662;67;15.51;-18.85
8460;679;66;17.53;-4.67
8461;602;66;17.1;9.72
8462;371;60;14.25;23.69
8463;102;32;9.27;36.78
8464;0;7;2.56;48.84
8465;0;0;0;60
8466;0;0;0;70.59
8467;0;0;0;81.05
8468;0;0;0;92.03
8469;0;0;0;104.48
8470;0;0;0;119.98
8471;0;0;0;141.03
8472;0;0;0;169.61
8473;0;0;0;-158.99
8474;0;0;0;-132.96
8475;0;0;0;-114.15
8476;0;0;0;-99.94
8477;0;0;0;-88.13
8478;0;0;0;-77.42
8479;0;0;0;-66.98
8480;192;13;0;-56.24
8481;478;38;5.03;-44.8
8482;622;56;11.19;-32.38
8483;691;63;15.48;-18.96
8484;706;65;17.51;-4.78
8485;673;61;17.1;9.61
8486;580;50;14.27;23.58
8487;258;28;9.31;36.68
8488;0;7;2.6;48.74
8489;0;0;0;59.91
8490;0;0;0;70.5
8491;0;0;0;80.96
8492;0;0;0;91.93
8493;0;0;0;104.36
8494;0;0;0;119.83
8495;0;0;0;140.83
8496;0;0;0;169.36
8497;0;0;0;-159.22
8498;0;0;0;-133.13
8499;0;0;0;-114.28
8500;0;0;0;-100.04
8501;0;0;0;-88.22
8502;0;0;0;-77.5
8503;0;0;0;-67.06
8504;0;0;0;-56.32
8505;1;34;4.97;-44.89
8506;1;60;11.15;-32.48
8507;3;85;15.45;-19.07
8508;19;100;17.5;-4.9
